sim_id is_study_rep study_rep sim_rep run_time is_study is_fire_output is_dynamics is_metapop is_metapop_full is_metapop_dynamics is_metapop_pops is_recol_rescue is_plants_pop is_dispersal scenario_file param1 val1 param2 val2 param3 val3
1299 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.09 wind_prop 0.15
1300 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.09 wind_prop 0.15
1301 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.1 wind_prop 0.15
1302 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.1 wind_prop 0.15
1303 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.1 wind_prop 0.15
1304 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.1 wind_prop 0.15
1305 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.11 wind_prop 0.15
1306 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.11 wind_prop 0.15
1307 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.11 wind_prop 0.15
1308 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.11 wind_prop 0.15
1309 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.12 wind_prop 0.15
1310 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.12 wind_prop 0.15
1311 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.12 wind_prop 0.15
1312 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.12 wind_prop 0.15
1313 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.13 wind_prop 0.15
1314 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.13 wind_prop 0.15
1315 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.13 wind_prop 0.15
1316 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.13 wind_prop 0.15
1317 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.14 wind_prop 0.15
1318 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.14 wind_prop 0.15
1319 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.14 wind_prop 0.15
1320 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.14 wind_prop 0.15
1321 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.15 wind_prop 0.15
1322 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.15 wind_prop 0.15
1323 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.15 wind_prop 0.15
1324 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.15 wind_prop 0.15
1325 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.16 wind_prop 0.15
1326 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.16 wind_prop 0.15
1327 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.16 wind_prop 0.15
1328 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.16 wind_prop 0.15
1329 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.17 wind_prop 0.15
1330 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.17 wind_prop 0.15
1331 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.17 wind_prop 0.15
1332 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.17 wind_prop 0.15
1333 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.18 wind_prop 0.15
1334 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.18 wind_prop 0.15
1335 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.18 wind_prop 0.15
1336 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.18 wind_prop 0.15
1337 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.19 wind_prop 0.15
1338 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.19 wind_prop 0.15
1339 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.19 wind_prop 0.15
1340 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.19 wind_prop 0.15
1341 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.2 wind_prop 0.15
1342 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.2 wind_prop 0.15
1343 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.2 wind_prop 0.15
1344 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.2 wind_prop 0.15
1345 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0 wind_prop 0.16
1346 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0 wind_prop 0.16
1347 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0 wind_prop 0.16
1348 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0 wind_prop 0.16
1349 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.01 wind_prop 0.16
1350 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.01 wind_prop 0.16
1351 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.01 wind_prop 0.16
1352 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.01 wind_prop 0.16
1353 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.02 wind_prop 0.16
1354 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.02 wind_prop 0.16
1355 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.02 wind_prop 0.16
1356 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.02 wind_prop 0.16
1357 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.03 wind_prop 0.16
1358 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.03 wind_prop 0.16
1359 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.03 wind_prop 0.16
1360 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.03 wind_prop 0.16
1361 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.04 wind_prop 0.16
1362 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.04 wind_prop 0.16
1363 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.04 wind_prop 0.16
1364 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.04 wind_prop 0.16
1365 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.05 wind_prop 0.16
1366 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.05 wind_prop 0.16
1367 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.05 wind_prop 0.16
1368 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.05 wind_prop 0.16
1369 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.06 wind_prop 0.16
1370 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.06 wind_prop 0.16
1371 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.06 wind_prop 0.16
1372 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.06 wind_prop 0.16
1373 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.07 wind_prop 0.16
1374 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.07 wind_prop 0.16
1375 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.07 wind_prop 0.16
1376 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.07 wind_prop 0.16
1377 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.08 wind_prop 0.16
1378 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.08 wind_prop 0.16
1379 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.08 wind_prop 0.16
1380 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.08 wind_prop 0.16
1381 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.09 wind_prop 0.16
1382 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.09 wind_prop 0.16
1383 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.09 wind_prop 0.16
1384 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.09 wind_prop 0.16
1385 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.1 wind_prop 0.16
1386 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.1 wind_prop 0.16
1387 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.1 wind_prop 0.16
1388 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.1 wind_prop 0.16
1389 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.11 wind_prop 0.16
1390 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.11 wind_prop 0.16
1391 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.11 wind_prop 0.16
1392 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.11 wind_prop 0.16
1393 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.12 wind_prop 0.16
1394 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.12 wind_prop 0.16
1395 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.12 wind_prop 0.16
1396 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.12 wind_prop 0.16
1397 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.13 wind_prop 0.16
1398 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.13 wind_prop 0.16
1399 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.13 wind_prop 0.16
1400 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.13 wind_prop 0.16
1401 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.14 wind_prop 0.16
1402 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.14 wind_prop 0.16
1403 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.14 wind_prop 0.16
1404 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.14 wind_prop 0.16
1405 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.15 wind_prop 0.16
1406 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.15 wind_prop 0.16
1407 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.15 wind_prop 0.16
1408 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.15 wind_prop 0.16
1409 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.16 wind_prop 0.16
1410 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.16 wind_prop 0.16
1411 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.16 wind_prop 0.16
1412 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.16 wind_prop 0.16
1413 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.17 wind_prop 0.16
1414 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.17 wind_prop 0.16
1415 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.17 wind_prop 0.16
1416 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.17 wind_prop 0.16
1417 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.18 wind_prop 0.16
1418 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.18 wind_prop 0.16
1419 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.18 wind_prop 0.16
1420 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.18 wind_prop 0.16
1421 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.19 wind_prop 0.16
1422 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.19 wind_prop 0.16
1423 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.19 wind_prop 0.16
1424 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.19 wind_prop 0.16
1425 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.2 wind_prop 0.16
1426 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.2 wind_prop 0.16
1427 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.2 wind_prop 0.16
1428 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.2 wind_prop 0.16
1429 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0 wind_prop 0.17
1430 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0 wind_prop 0.17
1431 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0 wind_prop 0.17
1432 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0 wind_prop 0.17
1433 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.01 wind_prop 0.17
1434 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.01 wind_prop 0.17
1435 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.01 wind_prop 0.17
1436 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.01 wind_prop 0.17
1437 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.02 wind_prop 0.17
1438 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.02 wind_prop 0.17
1439 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.02 wind_prop 0.17
1440 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.02 wind_prop 0.17
1441 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.03 wind_prop 0.17
1442 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_2.csv birds_prop 0.03 wind_prop 0.17
1443 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_3.csv birds_prop 0.03 wind_prop 0.17
1444 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_4.csv birds_prop 0.03 wind_prop 0.17
1445 1 study_rep_30.csv 50 8 0 0 0 0 0 1 0 0 0 1 scn_cali_03_mort_0.csv scenario_file scn_cali_03_mort_0.csv birds_prop 0.04 wind_prop 0.17
