sim_id is_study_rep study_rep sim_rep run_time is_study is_fire_output is_dynamics is_metapop is_metapop_full is_metapop_dynamics is_metapop_pops is_recol_rescue is_plants_pop scenario_file param1 val1 param2 val2 param3 val3
531 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.08 wind_prop 0.08
532 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.09 wind_prop 0.08
533 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.09 wind_prop 0.08
534 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.09 wind_prop 0.08
535 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.10 wind_prop 0.08
536 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.10 wind_prop 0.08
537 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.10 wind_prop 0.08
538 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.11 wind_prop 0.08
539 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.11 wind_prop 0.08
540 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.11 wind_prop 0.08
541 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.12 wind_prop 0.08
542 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.12 wind_prop 0.08
543 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.12 wind_prop 0.08
544 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.13 wind_prop 0.08
545 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.13 wind_prop 0.08
546 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.13 wind_prop 0.08
547 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.14 wind_prop 0.08
548 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.14 wind_prop 0.08
549 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.14 wind_prop 0.08
550 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.15 wind_prop 0.08
551 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.15 wind_prop 0.08
552 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.15 wind_prop 0.08
553 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.16 wind_prop 0.08
554 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.16 wind_prop 0.08
555 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.16 wind_prop 0.08
556 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.17 wind_prop 0.08
557 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.17 wind_prop 0.08
558 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.17 wind_prop 0.08
559 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.18 wind_prop 0.08
560 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.18 wind_prop 0.08
561 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.18 wind_prop 0.08
562 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.19 wind_prop 0.08
563 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.19 wind_prop 0.08
564 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.19 wind_prop 0.08
565 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.20 wind_prop 0.08
566 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.20 wind_prop 0.08
567 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.20 wind_prop 0.08
568 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.00 wind_prop 0.09
569 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.00 wind_prop 0.09
570 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.00 wind_prop 0.09
571 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.01 wind_prop 0.09
572 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.01 wind_prop 0.09
573 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.01 wind_prop 0.09
574 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.02 wind_prop 0.09
575 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.02 wind_prop 0.09
576 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.02 wind_prop 0.09
577 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.03 wind_prop 0.09
578 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.03 wind_prop 0.09
579 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.03 wind_prop 0.09
580 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.04 wind_prop 0.09
581 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.04 wind_prop 0.09
582 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.04 wind_prop 0.09
583 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.05 wind_prop 0.09
584 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.05 wind_prop 0.09
585 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.05 wind_prop 0.09
586 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.06 wind_prop 0.09
587 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.06 wind_prop 0.09
588 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.06 wind_prop 0.09
589 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.07 wind_prop 0.09
590 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.07 wind_prop 0.09
591 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.07 wind_prop 0.09
592 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.08 wind_prop 0.09
593 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.08 wind_prop 0.09
594 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.08 wind_prop 0.09
595 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.09 wind_prop 0.09
596 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.09 wind_prop 0.09
597 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.09 wind_prop 0.09
598 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.10 wind_prop 0.09
599 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.10 wind_prop 0.09
600 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.10 wind_prop 0.09
601 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.11 wind_prop 0.09
602 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.11 wind_prop 0.09
603 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.11 wind_prop 0.09
604 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.12 wind_prop 0.09
605 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.12 wind_prop 0.09
606 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.12 wind_prop 0.09
607 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.13 wind_prop 0.09
608 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.13 wind_prop 0.09
609 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.13 wind_prop 0.09
610 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.14 wind_prop 0.09
611 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.14 wind_prop 0.09
612 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.14 wind_prop 0.09
613 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.15 wind_prop 0.09
614 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.15 wind_prop 0.09
615 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.15 wind_prop 0.09
616 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.16 wind_prop 0.09
617 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.16 wind_prop 0.09
618 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.16 wind_prop 0.09
619 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.17 wind_prop 0.09
620 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.17 wind_prop 0.09
621 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.17 wind_prop 0.09
622 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.18 wind_prop 0.09
623 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.18 wind_prop 0.09
624 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.18 wind_prop 0.09
625 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.19 wind_prop 0.09
626 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.19 wind_prop 0.09
627 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.19 wind_prop 0.09
628 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.20 wind_prop 0.09
629 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.20 wind_prop 0.09
630 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.20 wind_prop 0.09
631 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.00 wind_prop 0.10
632 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.00 wind_prop 0.10
633 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.00 wind_prop 0.10
634 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.01 wind_prop 0.10
635 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.01 wind_prop 0.10
636 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.01 wind_prop 0.10
637 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.02 wind_prop 0.10
638 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.02 wind_prop 0.10
639 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.02 wind_prop 0.10
640 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.03 wind_prop 0.10
641 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.03 wind_prop 0.10
642 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.03 wind_prop 0.10
643 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.04 wind_prop 0.10
644 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.04 wind_prop 0.10
645 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.04 wind_prop 0.10
646 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.05 wind_prop 0.10
647 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.05 wind_prop 0.10
648 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.05 wind_prop 0.10
649 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.06 wind_prop 0.10
650 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.06 wind_prop 0.10
651 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.06 wind_prop 0.10
652 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.07 wind_prop 0.10
653 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.07 wind_prop 0.10
654 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.07 wind_prop 0.10
655 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.08 wind_prop 0.10
656 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.08 wind_prop 0.10
657 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.08 wind_prop 0.10
658 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.09 wind_prop 0.10
659 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.09 wind_prop 0.10
660 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.09 wind_prop 0.10
661 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.10 wind_prop 0.10
662 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.10 wind_prop 0.10
663 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.10 wind_prop 0.10
664 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.11 wind_prop 0.10
665 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.11 wind_prop 0.10
666 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.11 wind_prop 0.10
667 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.12 wind_prop 0.10
668 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.12 wind_prop 0.10
669 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.12 wind_prop 0.10
670 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.13 wind_prop 0.10
671 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.13 wind_prop 0.10
672 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.13 wind_prop 0.10
673 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.14 wind_prop 0.10
674 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.14 wind_prop 0.10
675 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.14 wind_prop 0.10
676 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.15 wind_prop 0.10
677 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.15 wind_prop 0.10
678 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.15 wind_prop 0.10
679 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.16 wind_prop 0.10
680 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.16 wind_prop 0.10
681 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.16 wind_prop 0.10
682 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.17 wind_prop 0.10
683 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.17 wind_prop 0.10
684 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.17 wind_prop 0.10
685 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.18 wind_prop 0.10
686 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.18 wind_prop 0.10
687 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.18 wind_prop 0.10
688 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.19 wind_prop 0.10
689 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.19 wind_prop 0.10
690 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.19 wind_prop 0.10
691 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.20 wind_prop 0.10
692 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.20 wind_prop 0.10
693 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.20 wind_prop 0.10
694 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.00 wind_prop 0.11
695 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.00 wind_prop 0.11
696 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.00 wind_prop 0.11
697 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.01 wind_prop 0.11
698 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.01 wind_prop 0.11
699 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.01 wind_prop 0.11
700 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.02 wind_prop 0.11
701 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.02 wind_prop 0.11
702 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.02 wind_prop 0.11
703 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.03 wind_prop 0.11
704 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.03 wind_prop 0.11
705 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.03 wind_prop 0.11
706 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 1 birds_prop 0.04 wind_prop 0.11
707 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 2 birds_prop 0.04 wind_prop 0.11
708 1 study_rep_30.csv 50 8 0 0 0 0 0 0 1 0 0 scn_cali_03_mort_3.csv birds_a 3 birds_prop 0.04 wind_prop 0.11
